,latitude,longitude
108,43.1683286,-89.0667775
109,43.0972174,-89.5042876
110,43.1836046,-89.2137254
111,43.24576,-89.345753
112,43.008608,-89.7384562
113,42.500096,-70.8578253
114,43.06221890000001,-89.3340068
115,43.539148600000004,-89.4626202
116,43.1919373,-89.4556749
117,43.338046399999996,-89.0153875
118,33.474246,-82.00967
119,49.465691,-2.5852779999999997
120,33.4504157,-82.19817640000002
121,33.5173577,-82.0756734
122,33.0015407,-82.4112377
123,40.79450960000001,-80.1367271
124,33.420972,-82.1620645
125,33.470692699999994,-82.5045733
126,40.42156,-111.78875500000001
127,40.5621704,-111.929658
128,40.6460622,-111.49797290000001
129,40.6668916,-111.8879909
130,40.611058899999996,-111.8999353
131,40.233843799999995,-111.6585337
132,40.789791799999996,-111.97845890000002
133,40.667724799999995,-111.93882579999999
134,40.732833,-111.8376023
135,40.506666700000004,-111.4122222
136,31.762115299999998,-95.6307891
137,25.9017472,-97.4974838
138,52.9218993,-1.475642
139,42.197237,-83.703128
140,33.83584920000001,-118.34062879999999
141,33.659269,-84.44095390000003
142,33.785572200000004,-118.0850642
143,-0.3012262,36.5229641
144,38.533386,-90.2792814
145,38.7442175,-90.3053915
146,38.849951000000004,-90.736773
147,37.6144838,-93.41047490000001
148,37.1181,-93.36784899999999
149,37.020886499999996,-93.20601629999999
150,37.116995,-93.0557343
151,44.0265525,-116.9629378
152,40.660235,-74.12758199999998
153,45.0952417,-93.54745770000001
154,42.595337799999996,-78.94114609999998
155,32.517636100000004,-87.836402
156,3.8249730000000004,103.3238999
157,23.0058966,120.182022
158,31.518228499999996,-82.82097399999998
159,30.711028999999996,-94.93298979999999
160,30.057993,-94.7954783
161,37.780181799999994,-122.51734920000001
162,52.75196120000001,0.3953571
163,38.8070575,-75.422697
164,26.9297836,-82.0453664
165,26.4433972,-82.11151190000002
166,40.65760220000001,-73.58318349999998
167,40.875932399999996,-73.5970707
168,40.6892698,-73.85791309999998
169,40.718154999999996,-73.354287
170,36.335344899999996,-92.3851593
171,40.610232,-73.95395699999997
172,40.6945474,-73.73846529999999
173,40.820378399999996,-73.91346999999998
174,39.83672070000001,-84.4113366
175,36.030074299999995,-92.8046118
176,46.2333333,6.1166667000000015
177,43.075967799999994,-107.29028390000002
178,39.19109829999999,-106.81753870000001
179,39.644985999999996,-106.5942
180,39.6402638,-106.37419550000001
181,39.6469295,-106.95171090000002
182,39.651663,-106.081623
183,39.250822899999996,-106.29252379999998
184,39.6383333,-106.52166670000001
185,-5.1543686,119.41088740000001
186,41.01065300000001,-73.9912493
187,48.2460563,-4.4899641
188,38.163383,-121.31726100000002
189,30.099647100000002,-91.99012059999998
190,30.458282899999997,-91.1403196
191,30.14714600000001,-91.9612305
192,30.865736199999997,-91.0156594
193,30.64497,-91.153198
194,35.6512655,-78.8336218
195,35.5365485,-78.28444350000002
196,48.8787167,-121.97186570000001
197,48.0839895,-121.96874199999999
198,43.971739,-70.60922579999998
199,45.6280609,12.374799000000001
200,43.1688889,-70.6172222
201,39.800655299999995,-76.9830358
202,43.85735,-70.23887059999998
203,38.8791783,-99.3267702
204,40.096226,-76.415378
205,40.6856456,-76.195499
206,40.1526126,-76.75023259999998
207,14.844254000000001,-89.14642590000004
208,32.273202399999995,-89.9859158
209,32.3546679,-89.3985283
210,-7.366741,108.544896
211,32.7715227,-89.1167275
212,39.1261111,-82.9830556
213,30.444112,-84.289633
214,30.903799499999998,-84.5754699
215,30.4321407,-84.97574959999999
216,42.835767,-80.30684699999998
217,42.85,-80.2666667
218,-33.767240799999996,150.62181759999999
219,41.85078,-75.338013
220,26.100365399999998,-80.3997748
221,26.3586885,-80.08309840000003
222,26.271192,-80.27060440000002
223,26.0573112,-80.271716
224,26.8233946,-80.1386547
225,26.0031465,-80.223937
226,26.2378597,-80.1247667
227,26.775340500000002,-80.05809690000002
228,36.990319899999996,-86.4436018
229,36.0331164,-86.7827772
230,36.08770792899,-86.64839744567871
231,36.722263,-86.5772177
232,36.3231066,-86.7133302
233,43.73841760000001,7.4246158
234,36.3883809,-86.4466599
235,36.2081098,-86.29110240000001
236,36.232849,-86.587723
237,36.310759999999995,-86.865936
238,41.392838,-72.790947
239,47.2392665,-122.35706640000001
240,35.6961111,51.42305560000001
241,38.9806658,-77.100256
242,38.984652000000004,-77.09470920000003
243,38.91064779999999,-77.04612809999998
244,51.6700706,-1.2850126
245,40.5849232,-79.7209802
246,34.95303370000001,-120.43571909999999
247,34.667763,-120.11487
248,34.6391501,-120.4579409
249,34.8652574,-120.4359966
250,41.6253116,-87.71754909999999
251,48.8185138,2.3196203
252,39.47845039999999,-74.5751557
253,34.6144313,-120.07986799999999
254,40.8625996,-74.0479182
255,40.740934,-74.38376240000002
256,40.4389943,-74.5351547
257,40.680556,-74.645833
258,41.2147851,-79.3853218
259,41.10839489999999,-79.8989431
260,43.0692299,-77.29887459999998
261,41.34877,-79.711403
262,40.946386,-74.72200169999998
263,40.82454420000001,-74.4170972
264,13.8630429,100.60276540000001
265,47.5382565,-116.1193327
266,47.9479601,-116.7079745
267,37.928611,-77.45611099999998
268,38.960600899999996,-89.0936778
269,14.517618400000002,121.0508645
270,-23.265697399999997,-47.2991249
271,22.2052778,-159.50277780000005
272,57.6969943,11.9865
273,43.0785392290123,-73.7925964593887
274,35.6780104,-119.22927479999998
275,35.7688425,-119.24705359999999
276,30.599631899999995,-98.4100274
277,34.1161196,-118.15034879999999
278,30.27686760000001,-98.4119677
279,40.5545071,-81.91791979999998
280,42.0166667,-94.3766667
281,42.61441470000001,-94.14607
282,50.6371834,3.0630174
283,42.45842920000001,-71.06616329999999
284,39.7458333,-75.5466667
285,39.8648357,-75.0551714
286,30.05,31.366666700000003
287,41.3175549,-81.3453858
288,41.390051799999995,-81.75957690000001
289,41.1014451,-81.441779
290,35.1666667,33.3666667
291,42.6727927,-88.5445447
292,43.0977855,-88.40231899999998
293,41.0984301,-74.6884965
294,41.214722200000004,-74.8052778
295,41.77153,-74.65115300000002
296,41.600544799999994,-93.6091064
297,41.5772115,-93.711332
298,41.5858333,-93.5130556
299,41.6986111,-93.0469444
300,41.8780025,-93.097702
301,41.475546,-93.6788304
302,41.7266667,-93.60416670000001
303,41.771376399999994,-93.7129997
304,41.855277799999996,-93.9230556
305,49.1943002,2.4709802000000005
306,44.5683003,-92.7385321
307,27.909467699999997,-97.14998979999999
308,42.604261,-70.89116120000001
309,-33.9,18.6333333
310,48.6152778,-93.4016667
311,26.9177322,-80.7657804
312,44.8378942,11.6204396
313,45.219131299999994,-96.6356167
314,40.831756299999995,-75.88242079999998
315,40.1034436,-75.2123995
316,53.5381706,-6.663292599999999
317,42.833014,-108.73067250000001
318,29.506896500000003,-94.992427
319,28.0341847,-82.66509920000001
320,28.2336196,-82.1811947
321,29.383845,-94.9027002
322,28.218899199999996,-82.4575938
323,28.790160999999998,-82.13009100000002
324,28.324726300000002,-82.33703340000002
325,45.53784,-73.20711700000003
326,39.4961458,-88.1761521
327,32.1682,34.8125
328,39.120041799999996,-88.5433829
329,32.3462,34.8615
330,39.932536799999994,-88.9511912
331,32.0666667,34.783333299999995
332,39.862810100000004,-88.16226540000002
333,32.15,34.8333333
334,32.15,34.8833333
335,32.066157000000004,34.777821
336,32.5,34.8997222
337,21.418055600000002,-157.9980556
338,21.341267000000002,-157.96137099999999
339,14.3926155,121.0377122
340,34.1927131,-84.406761
341,34.0659329,-84.67687959999998
342,34.7698021,-84.9702228
343,34.023433700000005,-84.6154897
344,34.101487299999995,-84.5193754
345,34.2073196,-84.14019259999998
346,34.1650972,-84.7999382
347,34.863971899999996,-84.324087
348,34.0289259,-84.19857900000002
349,34.3687021,-84.9341093
350,41.4119963,-83.8643852
351,41.55699600000001,-83.627157
352,41.64366029999999,-83.48687679999998
353,41.6639383,-83.555212
354,41.765881799999995,-83.6279921
355,41.5628294,-83.6538244
356,41.71893920000001,-83.71299350000002
357,41.621718,-83.71160400000002
358,41.0273131,-83.67739279999998
359,41.3267189,-83.6507668
360,40.849739,-73.05657190000002
361,52.2738177,5.1643425
362,52.1416553,5.0456679000000015
363,38.252664700000004,-85.7584557
364,38.2370131,-85.98580079999998
365,14.55,121.03333329999998
366,38.1938097,-85.643487
367,14.55,121.0
368,38.372564399999995,-85.9863593
369,38.345068,-85.61551700000003
370,41.0906519,-73.91791459999997
371,14.605020000000001,121.11019309999999
372,38.735893299999994,-85.3799577
373,45.661879799999994,-110.5624285
374,35.2468204,-91.73368459999999
375,35.769799,-91.64097209999998
376,35.20105,-91.83183340000001
377,39.9798943,32.76274650000001
378,22.625107500000002,120.3089541
379,42.3265152,-122.8755949
380,42.472625799999996,-122.80281770000002
381,42.313458399999995,-122.9669865
382,34.1283442,-117.2086513
383,34.9994202,-117.64978219999999
384,36.03557470000001,140.07386599999998
385,-6.1747565,106.82707340000002
386,-6.4058171999999995,106.0640179
387,-6.223731,106.724828
388,-6.238855,106.794946
389,-6.314284,106.756372
390,-6.213138,106.867878
391,-6.192723,106.83916
392,39.204023600000006,-76.86056500000002
393,39.4764934,-76.81581
394,39.2645513,-76.6608021
395,39.180662299999995,-77.0591452
396,35.7356234,139.6516577
397,25.8575963,-80.2781057
398,25.9331488,-80.1625463
399,25.707601699999998,-80.2933846
400,25.1497622,-80.6826254
401,46.4676064,10.3780623
402,25.737448999999998,-80.22880500000002
403,25.9878691,-80.1747687
404,25.8462074,-80.15393509999998
405,26.590902500000002,-80.1008762
406,41.5386878,-75.946588
407,41.002968,-75.28035
408,41.04,-75.306111
409,41.22805560000001,-75.8683333
410,17.385044,78.486671
411,44.8099895,-88.4523248
412,44.526454,-69.88699659999999
413,44.0789697,-69.1817103
414,44.1036914,-69.1089293
415,44.032857299999996,-69.5186585
416,49.19233870000001,-0.3796444000000001
417,44.975819,-69.551849
418,44.0953569,-69.3756017
419,44.5403436,-69.7219916
420,36.77778,-121.715
421,-26.4707109,29.116509999999998
422,41.65,-93.4725
423,47.4869158,-122.2892465
424,38.9167304,-77.0262205
425,38.5581072,-91.0120878
426,38.8467082,-91.94795859999999
427,38.7042119,-91.4373844
428,41.8905198,12.494248599999999
429,49.146113,-121.94109499999999
430,38.4809565,-76.77802199999998
431,40.2911809,-79.9319942
432,41.482814399999995,-87.3328139
433,24.5670908,-81.7384235
434,24.713752399999997,-81.0903512
435,31.502340000000004,-106.15858670000001
436,39.0287239,-74.9385068
437,40.65843579999999,-74.2995923
438,40.833989,-74.0970865
439,40.858432799999996,-74.16375529999998
440,40.107698,-74.3272535
441,40.4567735,-74.2465338
442,40.487775,-74.482949
443,-7.459678999999999,112.74198700000001
444,43.1,-70.83417
445,43.2361957,-70.8203355
446,43.4925843,-70.4533844
447,43.383974,-70.5447751
448,43.729525,-70.2419929
449,43.661471,-70.2553259
450,43.0361995,-70.8328322
451,43.0881441,-70.736164
452,43.1978624,-70.8736698
453,43.5009176,-70.4428286
454,31.230393,121.473704
455,29.73485800000001,-95.395391
456,34.939748,-82.230568
457,40.1320592,-74.0345813
458,40.6231391,-74.5990673
459,40.8517662,-74.229035
460,40.7143528,-74.00597309999998
461,40.2170534,-74.74293840000001
462,40.5792701,-74.4115401
463,40.3942754,-74.117086
464,40.960201,-74.29732390000002
465,40.0751159,-74.09958309999998
466,40.726695299999996,-74.0034323
467,13.722582000000001,100.59579140000001
468,42.5554593,1.5332978000000002
469,34.214315899999995,-80.973977
470,34.6722773,-80.7200838
471,34.9918154,-80.81479399999998
472,34.7732102,-80.39173149999998
473,34.3740431,-80.0734005
474,42.873545,-71.511139
475,42.212016,-71.60452
476,39.8784465,-75.0926738
477,39.8977777777778,-75.1719444444444
478,53.4807125,-2.2343764999999998
479,39.7329896,-75.6789905
480,1.429725,103.83590699999999
481,41.241166799999995,-81.55261759999998
482,44.3477717,-87.8273152
483,44.0886059,-87.657584
484,44.8872124,-87.8645473
485,44.8341639,-87.37704190000002
486,44.423888899999994,-87.98611109999999
487,54.52596139999999,-105.2551187
488,29.989105199999997,-97.8772267
489,51.000797999999996,4.63566
490,-25.2895577,-57.645189
491,42.24863320000001,-88.60842690000001
492,50.0384619,19.940472699999997
493,37.6406864,-79.8011563
494,51.809782299999995,-0.2376744
495,53.05,6.0833333
496,41.1131514,-74.04375209999998
497,41.9003667,-74.8282167
498,42.5074,-0.664716
499,43.4252776,-88.1834277
500,43.78443970000001,-88.7878678
501,43.049457200000006,-88.0075875
502,43.0166806,-88.0070315
503,43.0605671,-88.1064787
504,43.0613889,-88.2494444
505,43.520830200000006,-88.22898509999996
506,43.10500800000001,-88.3420398
507,53.7608608,-98.81387629999999
508,35.86166,104.195397
509,40.3753456,-80.7036894
510,40.500901899999995,-80.0675554
511,49.482152,-2.5647860000000002
512,40.9584181,-75.9746472
513,40.5159304,-75.5551858
514,40.1947539,-92.58324959999999
515,40.5269752,-92.33712940000001
516,42.626144599999996,-83.03353840000003
517,42.6389216,-83.2910468
518,43.300628100000004,-73.5859487
519,33.756961499999996,-118.3539613
520,33.725108,-84.8249382
521,38.95560310000001,-90.18677640000001
522,44.4070624,8.933988900000003
523,37.801787899999994,-80.44563029999998
524,37.2276369,-80.0128158
525,51.605229,0.035891
526,37.21590629999999,-80.78794070000002
527,37.0478982,-80.77979350000003
528,37.1317924,-80.5764477
529,44.0060847,-97.1139496
530,44.899408799999996,-97.11507320000001
531,37.687924100000004,-122.47020790000002
532,42.2584244,-72.5745332
533,42.8509348,-72.5578619
534,51.5576681,0.0701005
535,28.600276899999997,-81.673964
536,38.1877544,-75.1778853
537,43.482248299999995,-1.5608298
538,40.927598700000004,-73.9973608
539,40.812600599999996,-73.99902800000002
540,40.736782,-73.9564628
541,40.8256536,-73.2026138
542,4.333131,113.99486
543,40.752552,-73.98700699999998
544,43.297521,-0.37436179999999997
545,40.7206555,-73.4401232
546,35.3328,137.13207649999998
547,43.978575899999996,-90.5040214
548,43.784960999999996,-90.888397
549,43.5324809,-90.00262590000001
550,33.8942729,-83.95574
551,33.955802,-83.3823656
552,33.9562149,-83.9879625
553,33.8389977,-83.90073819999998
554,28.0048899,-106.19419909999999
555,33.9519347,-83.357567
556,33.5967815,-83.86018270000002
557,33.5756831,-83.18237890000002
558,41.0391,-73.867
559,41.4200956,-73.2820608
560,28.6352778,-106.0888889
561,42.6903566,-73.5645597
562,41.5784425,-70.55864009999998
563,39.0595886,-76.4100267
564,48.167100399999995,-118.9747476
565,48.8015576,-118.6069689
566,39.621666999999995,-76.628889
567,39.8831558,-76.7105245
568,54.71338220000001,-6.2167609000000015
569,43.073842,-79.951799
570,43.62173920000001,-79.63185340000003
571,39.1993954,-77.3668965
572,32.3182314,-86.902298
573,32.8387371,-86.6294262
574,42.82642050000001,-84.21941269999998
575,35.6092261,139.7301861
576,35.33385960000001,139.40471630000002
577,33.647046,-117.71901000000001
578,33.655817,-117.73871899999999
579,5.209033,100.61658
580,51.926666600000004,6.5806785
581,30.092987899999997,-93.73655490000002
582,20.9141667,-100.74416670000001
583,-36.8484597,174.7633315
584,41.4764699,-75.57324229999998
585,43.2569629,-2.9234409
586,35.7234734,-79.4622431
587,36.7281154,-91.85237109999998
588,41.6735697,-93.63191309999999
589,47.6520948,-122.40134479999999
590,47.2789896,-122.2520647
591,8.6557757,98.3964938
592,38.9806679,-76.31439990000001
593,38.933166899999996,-76.9458078
594,48.90543579999999,2.0394993
595,41.748348299999996,-87.9737943
596,39.277615600000004,-74.5746001
597,39.926784999999995,-74.13374959999999
598,39.9702364,-74.79153840000002
599,31.7311292,-106.46256240000001
600,30.4457544,-86.5791189
601,30.7621326,-86.57050840000002
602,40.8528777,-74.0420848
603,40.7281575,-74.0776417
604,40.1642213,-74.0887576
605,40.5753817,-74.3223703
606,40.8456555,-74.0879195
607,40.9028765,-74.7090517
608,43.10746500000001,-83.86850720000002
609,52.656257499999995,-2.0820859
610,45.253783,-69.4454689
611,45.4594907,-69.59061009999999
612,23.1168,-82.38855699999998
613,40.3933994,-81.3337215
614,31.135481,-97.799309
615,31.4623902,-97.1958377
616,31.305774,-97.248499
617,31.08351020000001,-97.6597376
618,30.419658399999996,-83.30042159999998
619,31.8023831,-97.0916692
620,50.75812,3.3128900000000003
621,42.2287065,-71.52256379999999
622,42.2139873,-71.22449870000001
623,42.1617242,-79.39171440000001
624,42.1181133,-79.29365940000002
625,42.506484,-71.0728306
626,42.1042241,-79.3331041
627,42.3642765,-71.05869100000002
628,-35.3080556,149.12444440000004
629,42.5675,-79.11306
630,42.888021200000004,-71.0601767
631,41.42176370000001,-72.9970496
632,33.709187799999995,-117.19725659999999
633,-33.8646914,151.04362619999995
634,41.3136644,-81.72457390000002
635,41.4153313,-81.565956
636,41.3878312,-81.6045685
637,-33.7985209,151.28612009999995
638,45.767299,4.8343287
639,39.219060799999994,-121.06106059999999
640,39.0098946,-121.4230133
641,39.1404477,-121.6169108
642,39.145725299999995,-121.5913547
643,-21.8669781,35.4398407
644,60.6234618,26.559222100000003
645,34.4208305,-119.69819009999999
646,34.448049499999996,-119.24288899999999
647,34.3988838,-119.5184564
648,34.216393700000005,-119.0376023
649,34.4366626,-119.6320753
650,34.4133292,-119.86097179999999
651,34.1975048,-119.17705159999998
652,34.147782899999996,-119.1951074
653,41.789028,-71.951111
654,61.2180556,-149.90027780000003
655,61.321388899999995,-149.56777769999997
656,41.913769,-71.908096
657,41.0036719,-80.347009
658,41.022822999999995,-80.857834
659,41.7719991,-80.85453309999998
660,41.237556899999994,-80.81841659999998
661,41.1578377,-80.0886703
662,41.14389,-80.7225
663,41.738666200000004,-80.7698066
664,41.874222499999995,-80.13172359999999
665,41.1564463,-80.569239
666,52.310175,4.763172
667,52.4978823,4.943608
668,52.632281000000006,4.750806
669,-34.041085200000005,151.12267450000004
670,-31.398929600000002,-64.1821289
671,40.4470377,-75.96632209999999
672,42.5272168,-96.4830864
673,-20.200198999999998,57.717659
674,42.824752399999994,-83.2646624
675,-20.348404000000002,57.552152
676,35.4894169,-120.67072549999999
677,35.1427533,-120.6412827
678,35.2827524,-120.6596156
679,-31.9522222,115.8588889
680,30.2979843,-97.8019515
681,35.5496939,-120.70600490000001
682,30.508255100000003,-97.678896
683,30.210556,-97.654444
684,30.085213500000002,-97.8402827
685,33.787794299999995,-118.3581284
686,30.5426995,-97.54667020000001
687,-31.9544,115.80781
688,42.05970470000001,-93.88022729999999
689,30.59004860000001,-97.85039509999999
690,42.16637460000001,-93.5018791
691,38.6286631,-90.31955959999999
692,38.7467216,-90.3654204
693,16.4933568,102.8626442
694,46.97369860000001,-124.1562852
695,56.329917,44.009192
696,55.642522,12.475386
697,29.2108147,-81.02283309999999
698,29.028318,-81.3031179
699,39.66205720000001,-75.5663132
700,39.8692789,-75.3824144
701,39.702892299999995,-75.1118422
702,39.4862267,-75.02573129999998
703,39.9181686,-75.07128399999998
704,39.817058,-75.1551776
705,39.7319672,-75.35287790000002
706,39.84677670000001,-75.7116032
707,39.9348351,-75.0307264
708,39.7392804,-75.2240718
709,52.548272,0.804832
710,42.4737009,-72.0061877
711,33.8179299,-111.876782
712,41.561944399999994,-73.2094444
713,34.257206,-101.519104
714,28.003949300000002,-81.734942
715,41.49305560000001,-94.12361109999999
716,41.71804210000001,-94.9324868
717,40.743157399999994,-73.69318609999998
718,17.992731,-76.792009
719,39.3600586,-84.309939
720,39.3995008,-84.5613355
721,43.7486054,-87.97703790000001
722,56.33891139999999,-2.7989252999999996
723,42.8125113,10.3156225
724,41.9633625,-87.9789562
725,35.0134999,-78.6939063
726,13.7566231,100.7462523
727,37.97918,23.716647000000002
728,37.925113,23.702291
729,43.171477,-70.6089411
730,39.264355,-76.991577
731,40.377778,-76.64666700000002
732,38.212014399999994,-85.2235666
733,40.2109244,-76.7910821
734,40.1573179,-76.0505007
735,29.6196787,-95.6349463
736,28.431590999999997,-81.47046800000003
737,28.5277804,-81.5231283
738,28.486115,-81.3722922
739,29.689956300000002,-95.8996757
740,28.677775,-81.3278455
741,28.155833299999998,-81.4763889
742,28.4237603,-81.03129890000002
743,28.4955593,-81.5347952
744,28.5494447,-81.77285429999998
745,28.3252878,-81.5331286
746,39.9322625,-85.8480354
747,39.201440399999996,-85.9213796
748,39.90809520000001,-85.9227592
749,32.0577032,35.7660383
750,32.170629999999996,35.014859
751,39.30393970000001,-85.7713722
752,39.006165,-85.6235796
753,42.2789117,-87.8342362
754,21.335403399999997,-158.056892
755,21.3169,-158.013199
756,21.59,-158.1138889
757,34.203996999999994,-83.4571057
758,34.5970402,-83.7632366
759,34.532593799999994,-83.98491
760,34.511488299999996,-83.5271166
761,34.8761989,-83.9582412
762,41.7673105,-75.0562785
763,34.0693396,-83.9108968
764,34.781944,-83.416389
765,41.7611111,-75.0022222
766,41.39227260000001,-84.1252243
767,41.5336616,-84.9127396
768,41.8550479,-84.3538359
769,41.4747732,-84.55245079999997
770,41.839492799999995,-84.7480134
771,41.897547100000004,-84.0371659
772,41.326607,-72.766411
773,41.9466667,-72.7411111
774,41.503662299999995,-84.41411640000003
775,47.2371658,-93.5302142
776,51.5601908,5.0818877
777,47.2356536,-122.5504041
778,38.853034,-77.053119
779,43.033419200000004,-71.0742267
780,43.280357099999996,-71.60007420000002
781,38.93400020000001,-76.8966397
782,38.958818,-76.983027
783,40.480069,-79.9783862
784,40.5003456,-79.7494911
785,41.5853107,-87.8431078
786,39.5592848,-74.2431962
787,39.275028000000006,-74.638603
788,45.28465070000001,-111.368292
789,39.2667819,-74.64488100000001
790,40.336388899999996,-74.29138890000002
791,40.7464901,-74.1562551
792,40.4331631,-74.19958829999999
793,40.6589912,-74.34737170000002
794,40.2695538,-74.5232089
795,40.568436299999995,-74.5384889
796,40.723692,-74.358677
797,35.0886963,-92.44210109999999
798,35.3842471,-92.2157074
799,35.171473299999995,-92.27376290000001
800,10.473975,-66.87966850000001
801,42.224866999999996,-121.78167040000001
802,1.5309760000000001,110.3442199
803,-6.468699,107.046428
804,46.8716667,-96.895
805,46.8771863,-96.78980340000001
806,29.7383,-95.4078
807,52.3969627,13.0586008
808,52.5166667,13.666666699999999
809,42.83639,-77.70528
810,64.7167737,24.6088342
811,42.9900573,-77.6765184
812,34.02587,-118.48613999999999
813,40.926722399999996,-81.6304022
814,42.0667652,-71.32811140000003
815,42.467206,-71.2874209
816,42.6667555,-71.7050718
817,53.4538756,-2.7368942
818,53.41077660000001,-2.9778382999999997
819,26.2124013,127.6809317
820,44.89501970000001,37.331039399999995
821,41.4936253,-98.9245343
822,44.263565,-76.50336
823,44.677509,-76.40218399999998
824,44.0669987,-76.1302089
825,44.407334999999996,-76.60056290000001
826,44.239490999999994,-76.0857759
827,50.8503396,4.3517103
828,50.61805560000001,4.6947222
829,41.0573188,-74.1409771
830,41.18985,-74.053709
831,49.248869,-122.973796
832,49.098755,-122.65459399999999
833,49.105897,-122.827956
834,49.2726833,-122.5132368
835,49.288989,-122.84731799999999
836,24.9242995,-80.62784040000003
837,41.46944439999999,-71.87138890000001
838,19.640555600000006,-155.9955556
839,41.382145,-71.639679
840,19.5833333,-155.9691667
841,54.52873390000001,-1.5530506000000002
842,42.4264859,-70.918937
843,40.50604439999999,-80.11143270000002
844,34.065748299999996,-118.3014784
845,31.566145000000002,120.303027
846,40.222882,-75.39878890000001
847,40.926207700000006,-75.0926762
848,40.8123205,-73.0784429
849,40.79343220000001,-73.4151214
850,40.760040999999994,-73.966509
851,40.9731536,-73.9615262
852,40.7492678,-73.64068449999998
853,40.75649,-73.64485129999998
854,40.73843170000001,-73.0506656
855,40.9406541,-73.9968051
856,40.9293759,-73.1025502
857,40.7442664,-73.4820687
858,33.994179200000005,-118.37535430000001
859,38.6631083,-90.5770675
860,34.7740494,-79.4628248
861,34.29987620000001,-79.87617409999999
862,34.8884971,-79.0722541
863,37.237162,-115.8099747
864,44.2444473,-86.324253
865,44.631944,-86.0909242
866,45.086132,-73.41222900000002
867,29.552173699999997,-98.269734
868,29.561618,-98.2269553
869,37.424106,-122.1660756
870,29.4353,-98.48867299999999
871,29.225517,-98.6877993
872,29.738611100000004,-98.6425
873,29.5652286,-98.3364025
874,29.7438332,-98.45307290000001
875,44.7319094,-93.21772
876,29.889721999999995,-98.425
877,-21.7882681,-46.56251500000001
878,38.919831,-75.42246899999998
879,40.588437299999995,-73.65790799999998
880,40.605382399999996,-73.7551325
881,40.8767647,-73.3245613
